x	y
0.473685	0.022104
0.472210	0.036257
0.470314	0.050341
0.467997	0.064344
0.465265	0.078253
0.462120	0.092057
0.458566	0.105742
0.454608	0.119297
0.450249	0.132710
0.445496	0.145969
0.440353	0.159062
0.434825	0.171978
0.428920	0.184707
0.422643	0.197235
0.416001	0.209554
0.409000	0.221652
0.401649	0.233519
0.393954	0.245145
0.385924	0.256519
0.377567	0.267633
0.368890	0.278476
0.359903	0.289040
0.350615	0.299316
0.341035	0.309295
0.331172	0.318969
0.321036	0.328330
0.310636	0.337371
0.299984	0.346083
0.289089	0.354461
0.277961	0.362496
0.266612	0.370184
0.255053	0.377517
0.243293	0.384491
0.231345	0.391099
0.219220	0.397337
0.206929	0.403200
0.194484	0.408684
0.181897	0.413785
0.169178	0.418498
0.156341	0.422822
0.143397	0.426752
0.130358	0.430287
0.117236	0.433425
0.104043	0.436162
0.090791	0.438499
0.077494	0.440435
0.064161	0.441967
0.050807	0.443097
0.037443	0.443823
0.024081	0.444148
0.010733	0.444070
-0.002588	0.443592
-0.015871	0.442716
-0.029104	0.441442
-0.042275	0.439773
-0.055372	0.437712
-0.068383	0.435261
-0.081297	0.432424
-0.094103	0.429205
-0.106789	0.425607
-0.119344	0.421635
-0.131757	0.417294
-0.144017	0.412587
-0.156113	0.407521
-0.168035	0.402102
-0.179773	0.396334
-0.191316	0.390225
-0.202655	0.383780
-0.213779	0.377007
-0.224680	0.369912
-0.235348	0.362503
-0.245774	0.354787
-0.255949	0.346772
-0.265865	0.338467
-0.275513	0.329880
-0.284886	0.321018
-0.293975	0.311892
-0.302774	0.302510
-0.311274	0.292880
-0.319470	0.283014
-0.327355	0.272920
-0.334922	0.262608
-0.342165	0.252087
-0.349079	0.241369
-0.355659	0.230464
-0.361898	0.219381
-0.367794	0.208131
-0.373340	0.196726
-0.378534	0.185175
-0.383372	0.173490
-0.387849	0.161682
-0.391964	0.149761
-0.395713	0.137739
-0.399094	0.125627
-0.402106	0.113437
-0.404745	0.101179
-0.407012	0.088865
-0.408904	0.076506
-0.410422	0.064114
-0.411566	0.051699
-0.412334	0.039274
-0.412728	0.026849
-0.412748	0.014436
-0.412395	0.002046
-0.411671	-0.010310
-0.410577	-0.022620
-0.409116	-0.034875
-0.407290	-0.047062
-0.405101	-0.059171
-0.402553	-0.071191
-0.399650	-0.083111
-0.396393	-0.094922
-0.392789	-0.106612
-0.388840	-0.118172
-0.384552	-0.129590
-0.379929	-0.140858
-0.374977	-0.151966
-0.369701	-0.162903
-0.364106	-0.173661
-0.358200	-0.184230
-0.351988	-0.194601
-0.345476	-0.204765
-0.338672	-0.214715
-0.331582	-0.224440
-0.324214	-0.233934
-0.316575	-0.243189
-0.308674	-0.252195
-0.300517	-0.260947
-0.292114	-0.269437
-0.283472	-0.277658
-0.274600	-0.285604
-0.265507	-0.293267
-0.256201	-0.300642
-0.246693	-0.307724
-0.236990	-0.314506
-0.227103	-0.320983
-0.217042	-0.327151
-0.206814	-0.333004
-0.196431	-0.338539
-0.185903	-0.343751
-0.175239	-0.348636
-0.164449	-0.353192
-0.153544	-0.357415
-0.142534	-0.361301
-0.131429	-0.364850
-0.120240	-0.368057
-0.108977	-0.370923
-0.097650	-0.373444
-0.086270	-0.375620
-0.074847	-0.377451
-0.063393	-0.378934
-0.051917	-0.380071
-0.040430	-0.380860
-0.028942	-0.381303
-0.017464	-0.381400
-0.006007	-0.381153
0.005420	-0.380561
0.016806	-0.379628
0.028142	-0.378355
0.039415	-0.376744
0.050618	-0.374797
0.061739	-0.372518
0.072770	-0.369910
0.083699	-0.366976
0.094518	-0.363720
0.105217	-0.360145
0.115787	-0.356256
0.126219	-0.352058
0.136503	-0.347555
0.146630	-0.342753
0.156593	-0.337656
0.166382	-0.332270
0.175989	-0.326602
0.185406	-0.320657
0.194625	-0.314441
0.203639	-0.307961
0.212439	-0.301224
0.221018	-0.294236
0.229370	-0.287006
0.237487	-0.279539
0.245363	-0.271844
0.252992	-0.263929
0.260366	-0.255801
0.267482	-0.247469
0.274332	-0.238940
0.280912	-0.230224
0.287216	-0.221328
0.293239	-0.212261
0.298978	-0.203033
0.304427	-0.193651
0.309583	-0.184126
0.314442	-0.174466
0.319001	-0.164681
0.323255	-0.154779
0.327204	-0.144770
0.330843	-0.134664
0.334172	-0.124470
0.337187	-0.114198
0.339886	-0.103857
0.342270	-0.093458
0.344336	-0.083008
0.346084	-0.072519
0.347513	-0.062000
0.348622	-0.051461
0.349413	-0.040911
0.349885	-0.030360
0.350039	-0.019817
0.349877	-0.009293
0.349398	0.001204
0.348605	0.011664
0.347499	0.022077
0.346083	0.032434
0.344359	0.042727
0.342330	0.052945
0.339998	0.063080
0.337366	0.073123
0.334439	0.083065
0.331219	0.092897
0.327711	0.102611
0.323919	0.112199
0.319847	0.121651
0.315500	0.130960
0.310882	0.140118
0.306000	0.149118
0.300858	0.157950
0.295463	0.166609
0.289819	0.175086
0.283932	0.183375
0.277810	0.191469
0.271458	0.199361
0.264884	0.207044
0.258093	0.214512
0.251092	0.221760
0.243890	0.228782
0.236493	0.235571
0.228908	0.242123
0.221143	0.248432
0.213207	0.254493
0.205106	0.260303
0.196849	0.265856
0.188443	0.271148
0.179898	0.276176
0.171220	0.280935
0.162420	0.285423
0.153504	0.289636
0.144483	0.293572
0.135363	0.297228
0.126154	0.300601
0.116865	0.303690
0.107505	0.306493
0.098082	0.309007
0.088604	0.311233
0.079082	0.313169
0.069523	0.314815
0.059937	0.316169
0.050333	0.317232
0.040718	0.318004
0.031103	0.318485
0.021496	0.318676
0.011905	0.318578
0.002339	0.318191
-0.007193	0.317519
-0.016682	0.316561
-0.026121	0.315320
-0.035499	0.313798
-0.044811	0.311998
-0.054046	0.309923
-0.063197	0.307575
-0.072256	0.304957
-0.081215	0.302073
-0.090067	0.298926
-0.098802	0.295521
-0.107415	0.291861
-0.115897	0.287951
-0.124241	0.283796
-0.132441	0.279399
-0.140489	0.274767
-0.148379	0.269903
-0.156103	0.264814
-0.163656	0.259505
-0.171031	0.253982
-0.178223	0.248250
-0.185224	0.242316
-0.192031	0.236185
-0.198637	0.229865
-0.205037	0.223361
-0.211225	0.216681
-0.217198	0.209831
-0.222951	0.202818
-0.228478	0.195649
-0.233777	0.188331
-0.238842	0.180872
-0.243671	0.173278
-0.248260	0.165558
-0.252605	0.157719
-0.256704	0.149769
-0.260554	0.141715
-0.264152	0.133565
-0.267496	0.125327
-0.270585	0.117009
-0.273415	0.108618
-0.275986	0.100164
-0.278296	0.091652
-0.280345	0.083093
-0.282131	0.074493
-0.283654	0.065862
-0.284914	0.057205
-0.285910	0.048533
-0.286643	0.039853
-0.287113	0.031172
-0.287320	0.022499
-0.287267	0.013842
-0.286953	0.005208
-0.286380	-0.003395
-0.285550	-0.011958
-0.284464	-0.020475
-0.283125	-0.028937
-0.281535	-0.037338
-0.279696	-0.045669
-0.277611	-0.053924
-0.275284	-0.062095
-0.272716	-0.070174
-0.269912	-0.078156
-0.266875	-0.086033
-0.263609	-0.093798
-0.260118	-0.101445
-0.256406	-0.108967
-0.252477	-0.116358
-0.248336	-0.123612
-0.243988	-0.130722
-0.239437	-0.137682
-0.234688	-0.144488
-0.229748	-0.151133
-0.224620	-0.157611
-0.219310	-0.163919
-0.213825	-0.170050
-0.208170	-0.176000
-0.202351	-0.181764
-0.196374	-0.187337
-0.190245	-0.192717
-0.183970	-0.197897
-0.177556	-0.202875
-0.171009	-0.207646
-0.164336	-0.212208
-0.157544	-0.216556
-0.150639	-0.220689
-0.143629	-0.224603
-0.136519	-0.228295
-0.129317	-0.231763
-0.122031	-0.235005
-0.114666	-0.238019
-0.107231	-0.240804
-0.099732	-0.243357
-0.092177	-0.245677
-0.084573	-0.247763
-0.076926	-0.249615
-0.069245	-0.251232
-0.061536	-0.252613
-0.053806	-0.253758
-0.046064	-0.254668
-0.038315	-0.255341
-0.030568	-0.255780
-0.022828	-0.255984
-0.015104	-0.255955
-0.007403	-0.255693
0.000270	-0.255200
0.007906	-0.254477
0.015499	-0.253527
0.023042	-0.252350
0.030528	-0.250950
0.037952	-0.249328
0.045305	-0.247487
0.052583	-0.245430
0.059778	-0.243160
0.066884	-0.240679
0.073895	-0.237992
0.080806	-0.235101
0.087609	-0.232010
0.094300	-0.228723
0.100873	-0.225244
0.107323	-0.221577
0.113643	-0.217726
0.119829	-0.213696
0.125876	-0.209491
0.131779	-0.205116
0.137533	-0.200576
0.143134	-0.195876
0.148576	-0.191021
0.153857	-0.186016
0.158971	-0.180867
0.163915	-0.175579
0.168686	-0.170157
0.173279	-0.164607
0.177691	-0.158935
0.181919	-0.153148
0.185961	-0.147249
0.189813	-0.141247
0.193472	-0.135146
0.196937	-0.128954
0.200205	-0.122675
0.203274	-0.116316
0.206142	-0.109885
0.208807	-0.103386
0.211269	-0.096826
0.213525	-0.090212
0.215576	-0.083549
0.217419	-0.076846
0.219055	-0.070106
0.220483	-0.063339
0.221702	-0.056548
0.222713	-0.049742
0.223515	-0.042926
0.224110	-0.036107
0.224497	-0.029291
0.224678	-0.022484
0.224653	-0.015693
0.224423	-0.008923
0.223989	-0.002182
0.223354	0.004526
0.222519	0.011193
0.221485	0.017815
0.220254	0.024384
0.218830	0.030896
0.217213	0.037344
0.215407	0.043724
0.213415	0.050028
0.211238	0.056253
0.208881	0.062392
0.206346	0.068441
0.203637	0.074393
0.200756	0.080245
0.197709	0.085992
0.194498	0.091628
0.191127	0.097149
0.187600	0.102550
0.183922	0.107828
0.180097	0.112977
0.176129	0.117994
0.172022	0.122876
0.167781	0.127617
0.163411	0.132215
0.158917	0.136666
0.154303	0.140966
0.149575	0.145114
0.144737	0.149104
0.139794	0.152936
0.134753	0.156605
0.129617	0.160111
0.124393	0.163449
0.119085	0.166619
0.113700	0.169617
0.108242	0.172443
0.102717	0.175095
0.097131	0.177571
0.091489	0.179869
0.085797	0.181990
0.080060	0.183932
0.074284	0.185693
0.068474	0.187274
0.062637	0.188674
0.056778	0.189894
0.050901	0.190931
0.045014	0.191788
0.039122	0.192464
0.033229	0.192960
0.027342	0.193276
0.021467	0.193412
0.015607	0.193371
0.009769	0.193153
0.003959	0.192759
-0.001819	0.192191
-0.007559	0.191451
-0.013257	0.190539
-0.018907	0.189459
-0.024504	0.188212
-0.030043	0.186800
-0.035520	0.185225
-0.040929	0.183491
-0.046266	0.181599
-0.051527	0.179553
-0.056707	0.177355
-0.061801	0.175008
-0.066806	0.172516
-0.071718	0.169882
-0.076531	0.167109
-0.081243	0.164200
-0.085850	0.161160
-0.090348	0.157992
-0.094733	0.154699
-0.099002	0.151286
-0.103152	0.147756
-0.107179	0.144114
-0.111081	0.140364
-0.114855	0.136509
-0.118498	0.132556
-0.122008	0.128506
-0.125382	0.124366
-0.128617	0.120140
-0.131713	0.115832
-0.134665	0.111446
-0.137474	0.106988
-0.140137	0.102462
-0.142653	0.097873
-0.145020	0.093226
-0.147237	0.088525
-0.149302	0.083775
-0.151216	0.078981
-0.152977	0.074148
-0.154585	0.069281
-0.156039	0.064384
-0.157339	0.059462
-0.158484	0.054521
-0.159475	0.049564
-0.160312	0.044598
-0.160995	0.039626
-0.161525	0.034653
-0.161901	0.029684
-0.162126	0.024724
-0.162199	0.019777
-0.162121	0.014848
-0.161895	0.009942
-0.161521	0.005062
-0.161000	0.000214
-0.160334	-0.004598
-0.159525	-0.009370
-0.158575	-0.014097
-0.157485	-0.018777
-0.156257	-0.023403
-0.154894	-0.027973
-0.153399	-0.032482
-0.151772	-0.036927
-0.150018	-0.041304
-0.148138	-0.045608
-0.146135	-0.049838
-0.144013	-0.053988
-0.141774	-0.058056
-0.139420	-0.062039
-0.136956	-0.065932
-0.134384	-0.069734
-0.131708	-0.073442
-0.128931	-0.077052
-0.126056	-0.080561
-0.123087	-0.083968
-0.120028	-0.087269
-0.116881	-0.090463
-0.113652	-0.093547
-0.110343	-0.096519
-0.106959	-0.099377
-0.103503	-0.102119
-0.099979	-0.104744
-0.096391	-0.107249
-0.092743	-0.109634
-0.089039	-0.111897
-0.085284	-0.114037
-0.081480	-0.116053
-0.077632	-0.117944
-0.073745	-0.119708
-0.069822	-0.121346
-0.065867	-0.122857
-0.061885	-0.124241
-0.057879	-0.125496
-0.053854	-0.126624
-0.049813	-0.127623
-0.045761	-0.128495
-0.041702	-0.129238
-0.037640	-0.129855
-0.033578	-0.130344
-0.029521	-0.130708
-0.025473	-0.130945
-0.021436	-0.131058
-0.017417	-0.131048
-0.013417	-0.130914
-0.009441	-0.130659
-0.005492	-0.130284
-0.001574	-0.129790
0.002309	-0.129179
0.006154	-0.128453
0.009957	-0.127612
0.013716	-0.126659
0.017427	-0.125597
0.021086	-0.124426
0.024691	-0.123149
0.028238	-0.121769
0.031725	-0.120287
0.035148	-0.118706
0.038506	-0.117028
0.041794	-0.115256
0.045011	-0.113393
0.048154	-0.111441
0.051221	-0.109403
0.054209	-0.107282
0.057116	-0.105081
0.059940	-0.102802
0.062679	-0.100449
0.065331	-0.098024
0.067894	-0.095531
0.070367	-0.092973
0.072748	-0.090353
0.075035	-0.087675
0.077228	-0.084941
0.079324	-0.082154
0.081323	-0.079319
0.083224	-0.076438
0.085025	-0.073515
0.086727	-0.070553
0.088327	-0.067555
0.089827	-0.064525
0.091224	-0.061467
0.092519	-0.058383
0.093712	-0.055276
0.094802	-0.052151
0.095790	-0.049011
0.096675	-0.045858
0.097457	-0.042697
0.098138	-0.039531
0.098716	-0.036362
0.099193	-0.033194
0.099570	-0.030030
0.099847	-0.026874
0.100024	-0.023729
0.100103	-0.020597
0.100085	-0.017482
0.099970	-0.014386
0.099761	-0.011314
0.099457	-0.008266
0.099061	-0.005248
0.098574	-0.002260
0.097998	0.000693
0.097333	0.003610
0.096582	0.006488
0.095747	0.009324
0.094829	0.012116
0.093830	0.014861
0.092753	0.017557
0.091599	0.020202
0.090370	0.022794
0.089068	0.025330
0.087696	0.027809
0.086257	0.030229
0.084751	0.032587
0.083182	0.034882
0.081552	0.037113
0.079864	0.039278
0.078120	0.041375
0.076322	0.043403
0.074473	0.045361
0.072576	0.047247
0.070634	0.049060
0.068648	0.050800
0.066622	0.052465
0.064558	0.054055
0.062459	0.055568
0.060328	0.057004
0.058168	0.058363
0.055980	0.059644
0.053769	0.060847
0.051536	0.061971
0.049284	0.063016
0.047017	0.063983
0.044736	0.064870
0.042444	0.065679
0.040144	0.066409
0.037839	0.067061
0.035532	0.067635
0.033224	0.068131
0.030919	0.068550
0.028619	0.068892
0.026326	0.069159
0.024043	0.069351
0.021773	0.069468
0.019517	0.069512
0.017278	0.069484
0.015059	0.069385
0.012861	0.069215
0.010688	0.068977
0.008540	0.068671
0.006420	0.068299
0.004330	0.067862
0.002272	0.067362
0.000249	0.066800
-0.001739	0.066177
-0.003690	0.065496
-0.005601	0.064758
-0.007471	0.063965
-0.009299	0.063119
-0.011083	0.062221
-0.012822	0.061273
-0.014513	0.060277
-0.016157	0.059236
-0.017751	0.058151
-0.019295	0.057024
-0.020788	0.055857
-0.022228	0.054653
-0.023615	0.053413
-0.024947	0.052139
-0.026225	0.050834
-0.027447	0.049500
-0.028613	0.048138
-0.029722	0.046752
-0.030774	0.045343
-0.031768	0.043914
-0.032705	0.042466
-0.033584	0.041001
-0.034405	0.039523
-0.035168	0.038033
-0.035872	0.036533
-0.036519	0.035025
-0.037108	0.033511
-0.037639	0.031995
-0.038113	0.030477
-0.038531	0.028959
-0.038892	0.027444
-0.039197	0.025934
-0.039447	0.024431
-0.039643	0.022936
-0.039785	0.021452
-0.039874	0.019980
-0.039911	0.018523
-0.039897	0.017081
-0.039833	0.015657
-0.039720	0.014253
-0.039559	0.012869
-0.039352	0.011508
-0.039099	0.010172
-0.038801	0.008861
-0.038461	0.007577
-0.038079	0.006322
-0.037657	0.005096
-0.037196	0.003902
-0.036698	0.002740
-0.036164	0.001611
-0.035596	0.000517
-0.034996	-0.000542
-0.034364	-0.001564
-0.033704	-0.002549
-0.033015	-0.003496
-0.032301	-0.004403
-0.031563	-0.005271
-0.030802	-0.006099
-0.030020	-0.006886
-0.029220	-0.007632
-0.028402	-0.008336
-0.027569	-0.008998
-0.026722	-0.009618
-0.025863	-0.010195
-0.024994	-0.010729
-0.024117	-0.011221
-0.023234	-0.011670
-0.022345	-0.012077
-0.021454	-0.012440
-0.020561	-0.012762
-0.019669	-0.013041
-0.018779	-0.013279
-0.017893	-0.013475
-0.017013	-0.013631
-0.016140	-0.013746
-0.015275	-0.013821
-0.014421	-0.013858
-0.013579	-0.013856
-0.012750	-0.013816
-0.011937	-0.013739
-0.011139	-0.013626
-0.010360	-0.013479
-0.009600	-0.013297
-0.008860	-0.013082
-0.008142	-0.012835
-0.007448	-0.012558
-0.006777	-0.012250
-0.006132	-0.011915
-0.005513	-0.011552
-0.004922	-0.011163
-0.004360	-0.010749
-0.003827	-0.010313
-0.003324	-0.009855
-0.002852	-0.009376
-0.002412	-0.008878
-0.002005	-0.008363
-0.001631	-0.007832
-0.001291	-0.007287
-0.000985	-0.006728
-0.000713	-0.006159
-0.000477	-0.005580
-0.000276	-0.004992
-0.000111	-0.004399
0.000018	-0.003800
0.000111	-0.003198
0.000168	-0.002595
0.000189	-0.001991
0.000174	-0.001389
0.000123	-0.000790
0.000037	-0.000197
-0.000085	0.000391
-0.000242	0.000970
-0.000434	0.001540
-0.000660	0.002099
-0.000920	0.002645
-0.001213	0.003176
-0.001538	0.003692
-0.001895	0.004191
-0.002284	0.004672
-0.002702	0.005132
-0.003150	0.005571
-0.003627	0.005987
-0.004131	0.006379
-0.004662	0.006746
-0.005218	0.007086
-0.005798	0.007399
-0.006401	0.007683
-0.007027	0.007936
-0.007673	0.008159
-0.008338	0.008350
-0.009021	0.008508
-0.009721	0.008632
-0.010436	0.008721
-0.011164	0.008775
-0.011905	0.008792
-0.012657	0.008773
-0.013417	0.008716
-0.014186	0.008621
-0.014960	0.008488
-0.015738	0.008316
-0.016519	0.008104
-0.017301	0.007853
-0.018082	0.007562
-0.018861	0.007231
-0.019636	0.006860
-0.020405	0.006449
-0.021167	0.005998
-0.021919	0.005506
-0.022660	0.004975
-0.023389	0.004404
-0.024103	0.003794
-0.024801	0.003144
-0.025482	0.002457
-0.026143	0.001731
-0.026783	0.000968
-0.027399	0.000167
-0.027992	-0.000669
-0.028558	-0.001541
-0.029097	-0.002447
-0.029607	-0.003387
-0.030086	-0.004359
-0.030532	-0.005363
-0.030945	-0.006398
-0.031323	-0.007463
-0.031665	-0.008555
-0.031968	-0.009675
-0.032232	-0.010821
-0.032456	-0.011991
-0.032638	-0.013183
-0.032777	-0.014398
-0.032872	-0.015632
-0.032923	-0.016885
-0.032927	-0.018155
-0.032884	-0.019439
-0.032793	-0.020738
-0.032654	-0.022048
-0.032464	-0.023368
-0.032225	-0.024696
-0.031935	-0.026031
-0.031593	-0.027370
-0.031200	-0.028711
-0.030753	-0.030054
-0.030255	-0.031395
-0.029702	-0.032732
-0.029097	-0.034065
-0.028438	-0.035390
-0.027725	-0.036706
-0.026959	-0.038010
-0.026139	-0.039301
-0.025265	-0.040577
-0.024339	-0.041835
-0.023359	-0.043074
-0.022326	-0.044291
-0.021242	-0.045484
-0.020105	-0.046652
-0.018918	-0.047792
-0.017679	-0.048902
-0.016392	-0.049981
-0.015055	-0.051025
-0.013670	-0.052034
-0.012238	-0.053006
-0.010760	-0.053937
-0.009237	-0.054827
-0.007670	-0.055674
-0.006061	-0.056476
-0.004410	-0.057230
-0.002720	-0.057936
-0.000991	-0.058592
0.000775	-0.059195
0.002576	-0.059744
0.004411	-0.060239
0.006278	-0.060676
0.008174	-0.061055
0.010100	-0.061375
0.012051	-0.061633
0.014027	-0.061829
0.016026	-0.061961
0.018045	-0.062029
0.020082	-0.062030
0.022135	-0.061965
0.024203	-0.061832
0.026282	-0.061630
0.028370	-0.061359
0.030466	-0.061017
0.032567	-0.060604
0.034670	-0.060120
0.036773	-0.059563
0.038873	-0.058934
0.040968	-0.058232
0.043057	-0.057458
0.045135	-0.056609
0.047200	-0.055688
0.049251	-0.054693
0.051284	-0.053624
0.053297	-0.052483
0.055287	-0.051269
0.057252	-0.049982
0.059189	-0.048623
0.061096	-0.047192
0.062970	-0.045691
0.064808	-0.044119
0.066608	-0.042478
0.068367	-0.040768
0.070084	-0.038991
0.071755	-0.037147
0.073378	-0.035238
0.074950	-0.033264
0.076469	-0.031228
0.077934	-0.029130
0.079341	-0.026973
0.080687	-0.024757
0.081972	-0.022484
0.083193	-0.020156
0.084347	-0.017776
0.085433	-0.015344
0.086448	-0.012862
0.087391	-0.010334
0.088259	-0.007761
0.089052	-0.005144
0.089766	-0.002487
0.090400	0.000208
0.090953	0.002939
0.091422	0.005703
0.091808	0.008498
0.092107	0.011321
0.092319	0.014170
0.092442	0.017041
0.092476	0.019933
0.092419	0.022842
0.092270	0.025765
0.092029	0.028700
0.091694	0.031643
0.091264	0.034592
0.090740	0.037543
0.090120	0.040494
0.089405	0.043441
0.088593	0.046382
0.087685	0.049312
0.086680	0.052230
0.085579	0.055131
0.084381	0.058013
0.083087	0.060873
0.081697	0.063707
0.080211	0.066512
0.078630	0.069284
0.076955	0.072022
0.075185	0.074721
0.073323	0.077378
0.071368	0.079990
0.069323	0.082554
0.067187	0.085067
0.064963	0.087526
0.062651	0.089928
0.060254	0.092269
0.057772	0.094547
0.055207	0.096758
0.052562	0.098900
0.049837	0.100970
0.047035	0.102966
0.044158	0.104883
0.041209	0.106720
0.038188	0.108474
0.035100	0.110143
0.031945	0.111723
0.028727	0.113212
0.025448	0.114609
0.022111	0.115910
0.018719	0.117113
0.015275	0.118217
0.011781	0.119219
0.008241	0.120118
0.004657	0.120910
0.001033	0.121596
-0.002627	0.122172
-0.006322	0.122637
-0.010046	0.122990
-0.013797	0.123230
-0.017572	0.123355
-0.021367	0.123363
-0.025178	0.123255
-0.029001	0.123028
-0.032833	0.122682
-0.036671	0.122217
-0.040510	0.121631
-0.044347	0.120925
-0.048177	0.120097
-0.051998	0.119148
-0.055805	0.118077
-0.059594	0.116884
-0.063362	0.115570
-0.067104	0.114135
-0.070817	0.112579
-0.074496	0.110902
-0.078139	0.109105
-0.081740	0.107190
-0.085296	0.105155
-0.088804	0.103004
-0.092259	0.100736
-0.095657	0.098354
-0.098996	0.095858
-0.102270	0.093249
-0.105476	0.090531
-0.108611	0.087703
-0.111671	0.084768
-0.114652	0.081729
-0.117550	0.078587
-0.120363	0.075344
-0.123087	0.072002
-0.125718	0.068565
-0.128253	0.065035
-0.130689	0.061414
-0.133023	0.057705
-0.135252	0.053911
-0.137372	0.050035
-0.139380	0.046080
-0.141275	0.042050
-0.143052	0.037947
-0.144711	0.033776
-0.146247	0.029538
-0.147658	0.025239
-0.148943	0.020882
-0.150099	0.016471
-0.151124	0.012009
-0.152015	0.007500
-0.152772	0.002948
-0.153391	-0.001642
-0.153872	-0.006267
-0.154214	-0.010922
-0.154414	-0.015603
-0.154471	-0.020306
-0.154385	-0.025026
-0.154154	-0.029759
-0.153777	-0.034501
-0.153254	-0.039247
-0.152585	-0.043993
-0.151768	-0.048733
-0.150803	-0.053464
-0.149691	-0.058181
-0.148431	-0.062879
-0.147023	-0.067553
-0.145468	-0.072200
-0.143766	-0.076813
-0.141918	-0.081390
-0.139924	-0.085924
-0.137785	-0.090411
-0.135503	-0.094848
-0.133078	-0.099228
-0.130512	-0.103548
-0.127806	-0.107803
-0.124961	-0.111989
-0.121981	-0.116100
-0.118865	-0.120133
-0.115617	-0.124084
-0.112239	-0.127947
-0.108733	-0.131719
-0.105101	-0.135395
-0.101346	-0.138971
-0.097470	-0.142444
-0.093478	-0.145809
-0.089371	-0.149062
-0.085152	-0.152199
-0.080826	-0.155217
-0.076394	-0.158111
-0.071862	-0.160880
-0.067232	-0.163518
-0.062509	-0.166022
-0.057695	-0.168390
-0.052796	-0.170618
-0.047814	-0.172703
-0.042755	-0.174643
-0.037622	-0.176433
-0.032421	-0.178073
-0.027154	-0.179558
-0.021828	-0.180888
-0.016447	-0.182059
-0.011014	-0.183069
-0.005536	-0.183917
-0.000017	-0.184600
0.005538	-0.185117
0.011124	-0.185467
0.016736	-0.185647
0.022369	-0.185657
0.028018	-0.185496
0.033676	-0.185162
0.039340	-0.184656
0.045004	-0.183976
0.050662	-0.183121
0.056309	-0.182092
0.061940	-0.180889
0.067550	-0.179511
0.073132	-0.177959
0.078682	-0.176233
0.084193	-0.174334
0.089662	-0.172263
0.095081	-0.170019
0.100447	-0.167606
0.105753	-0.165022
0.110994	-0.162271
0.116165	-0.159354
0.121260	-0.156272
0.126275	-0.153027
0.131204	-0.149621
0.136042	-0.146058
0.140783	-0.142338
0.145424	-0.138465
0.149959	-0.134441
0.154382	-0.130269
0.158690	-0.125953
0.162878	-0.121495
0.166941	-0.116899
0.170873	-0.112168
0.174672	-0.107306
0.178333	-0.102317
0.181851	-0.097205
0.185222	-0.091973
0.188443	-0.086626
0.191509	-0.081169
0.194416	-0.075606
0.197162	-0.069941
0.199743	-0.064179
0.202154	-0.058325
0.204394	-0.052384
0.206459	-0.046361
0.208346	-0.040261
0.210052	-0.034089
0.211575	-0.027852
0.212912	-0.021553
0.214061	-0.015200
0.215020	-0.008797
0.215787	-0.002350
0.216360	0.004136
0.216738	0.010653
0.216919	0.017197
0.216902	0.023761
0.216686	0.030340
0.216270	0.036927
0.215653	0.043516
0.214835	0.050101
0.213816	0.056676
0.212595	0.063235
0.211172	0.069772
0.209548	0.076280
0.207723	0.082753
0.205698	0.089186
0.203473	0.095571
0.201050	0.101902
0.198430	0.108174
0.195614	0.114380
0.192603	0.120514
0.189401	0.126571
0.186008	0.132543
0.182426	0.138426
0.178659	0.144212
0.174708	0.149897
0.170577	0.155474
0.166268	0.160938
0.161784	0.166283
0.157128	0.171503
0.152305	0.176594
0.147318	0.181549
0.142170	0.186363
0.136865	0.191031
0.131408	0.195549
0.125803	0.199910
0.120054	0.204111
0.114166	0.208146
0.108144	0.212011
0.101993	0.215702
0.095717	0.219214
0.089322	0.222544
0.082813	0.225686
0.076196	0.228638
0.069476	0.231395
0.062659	0.233954
0.055751	0.236313
0.048758	0.238466
0.041686	0.240413
0.034540	0.242149
0.027328	0.243672
0.020056	0.244980
0.012729	0.246071
0.005356	0.246942
-0.002059	0.247591
-0.009508	0.248018
-0.016984	0.248220
-0.024480	0.248196
-0.031991	0.247945
-0.039508	0.247466
-0.047026	0.246759
-0.054536	0.245823
-0.062033	0.244658
-0.069508	0.243264
-0.076956	0.241642
-0.084369	0.239791
-0.091739	0.237712
-0.099061	0.235406
-0.106327	0.232875
-0.113530	0.230119
-0.120663	0.227140
-0.127719	0.223939
-0.134691	0.220520
-0.141573	0.216883
-0.148358	0.213031
-0.155038	0.208967
-0.161609	0.204693
-0.168061	0.200213
-0.174391	0.195530
-0.180590	0.190646
-0.186653	0.185567
-0.192573	0.180295
-0.198344	0.174834
-0.203961	0.169189
-0.209417	0.163364
-0.214707	0.157363
-0.219825	0.151192
-0.224766	0.144856
-0.229523	0.138358
-0.234093	0.131706
-0.238470	0.124903
-0.242649	0.117956
-0.246625	0.110871
-0.250394	0.103653
-0.253951	0.096308
-0.257293	0.088843
-0.260415	0.081264
-0.263313	0.073578
-0.265984	0.065791
-0.268424	0.057909
-0.270631	0.049940
-0.272600	0.041891
-0.274329	0.033769
-0.275816	0.025581
-0.277058	0.017333
-0.278053	0.009035
-0.278799	0.000692
-0.279294	-0.007688
-0.279537	-0.016096
-0.279526	-0.024527
-0.279260	-0.032970
-0.278739	-0.041420
-0.277962	-0.049869
-0.276928	-0.058307
-0.275638	-0.066729
-0.274091	-0.075125
-0.272288	-0.083489
-0.270229	-0.091812
-0.267916	-0.100086
-0.265348	-0.108304
-0.262529	-0.116458
-0.259458	-0.124540
